country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-03-2025 00:00:00",28.685382,77.453839,NH3,4,7,5
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","31-03-2025 00:00:00",27.23711,78.01936,SO2,4,11,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-03-2025 00:00:00",29.063510,77.709723,OZONE,8,32,18
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","31-03-2025 00:00:00",28.83526,78.74460,PM2.5,7,41,22
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","31-03-2025 00:00:00",28.83526,78.74460,PM10,41,66,51
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","31-03-2025 00:00:00",28.83526,78.74460,SO2,16,19,17
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","31-03-2025 00:00:00",28.840739,78.697531,CO,18,46,40
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","31-03-2025 00:00:00",28.88528,78.73880,SO2,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","31-03-2025 00:00:00",28.6245479,77.3577104,PM2.5,20,91,47
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","31-03-2025 00:00:00",28.5898,77.3101,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-03-2025 00:00:00",28.569230,77.393848,PM2.5,17,120,56
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-03-2025 00:00:00",25.425602,81.917152,PM10,41,156,93
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-03-2025 00:00:00",25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-03-2025 00:00:00",26.83399722,80.8917361,PM2.5,58,212,111
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-03-2025 00:00:00",26.83399722,80.8917361,NH3,9,18,13
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-03-2025 00:00:00",26.83399722,80.8917361,CO,4,84,22
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","31-03-2025 00:00:00",28.999264,77.7590354,PM10,48,82,62
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","31-03-2025 00:00:00",28.999264,77.7590354,NH3,6,7,6
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.802625,78.753728,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.802625,78.753728,NO2,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","31-03-2025 00:00:00",29.4723508,77.7194031,CO,36,47,40
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-03-2025 00:00:00",26.906111,80.948222,OZONE,6,46,25
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","31-03-2025 00:00:00",26.90723,80.98579,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.849399,78.742362,PM2.5,14,59,26
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.849399,78.742362,PM10,39,102,54
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-03-2025 00:00:00",28.9535882,77.7622941,CO,14,38,26
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-03-2025 00:00:00",28.9535882,77.7622941,OZONE,43,109,71
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","31-03-2025 00:00:00",29.063510,77.709723,PM10,71,128,98
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-03-2025 00:00:00",28.849399,78.742362,CO,17,24,21
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","31-03-2025 00:00:00",30.075911,78.2859547,CO,16,31,25
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-03-2025 00:00:00",23.685297,86.945968,NO2,18,67,38
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-03-2025 00:00:00",23.685297,86.945968,NH3,2,6,4
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-03-2025 00:00:00",23.685297,86.945968,OZONE,14,54,40
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-03-2025 00:00:00",23.6979360,86.9443950,OZONE,3,104,68
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-03-2025 00:00:00",23.6181830,87.1057180,NH3,6,11,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-03-2025 00:00:00",25.301778,82.996789,OZONE,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-03-2025 00:00:00",25.262326,82.995408,PM10,29,80,54
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","31-03-2025 00:00:00",25.32393,82.99687,NO2,2,2,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-03-2025 00:00:00",23.567923,87.306843,OZONE,6,111,49
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-03-2025 00:00:00",22.06047,88.109737,NH3,4,6,5
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-03-2025 00:00:00",22.06047,88.109737,OZONE,20,25,22
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-03-2025 00:00:00",30.269444,78.044167,SO2,1,2,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-03-2025 00:00:00",30.269444,78.044167,CO,8,24,20
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","31-03-2025 00:00:00",30.075911,78.2859547,NH3,9,11,10
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","31-03-2025 00:00:00",23.616515,87.119133,CO,102,115,108
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-03-2025 00:00:00",22.7605581,88.3617589,NO2,10,28,19
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-03-2025 00:00:00",30.269444,78.044167,PM2.5,36,96,62
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","31-03-2025 00:00:00",25.3505986,82.9083074,CO,4,21,13
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-03-2025 00:00:00",22.554954,88.292568,NO2,6,25,12
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-03-2025 00:00:00",25.425602,81.917152,CO,7,54,28
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-03-2025 00:00:00",22.6025571,88.3105664,NH3,2,3,3
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-03-2025 00:00:00",22.6025571,88.3105664,OZONE,17,188,83
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-03-2025 00:00:00",22.611968,88.347422,PM2.5,63,91,78
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-03-2025 00:00:00",22.611968,88.347422,PM10,72,121,98
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-03-2025 00:00:00",22.611968,88.347422,CO,2,24,6
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-03-2025 00:00:00",22.5687319,88.2797276,PM10,86,118,104
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","31-03-2025 00:00:00",22.5367507,88.3638022,SO2,3,20,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-03-2025 00:00:00",22.58157048,88.41002457,OZONE,16,39,25
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-03-2025 00:00:00",22.49929,88.36917,PM2.5,84,136,108
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-03-2025 00:00:00",22.49929,88.36917,NO2,9,22,12
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-03-2025 00:00:00",22.49929,88.36917,NH3,5,6,5
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-03-2025 00:00:00",22.627847,88.380669,NO2,17,31,23
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-03-2025 00:00:00",22.627847,88.380669,SO2,9,14,11
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-03-2025 00:00:00",22.627847,88.380669,OZONE,31,70,46
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-03-2025 00:00:00",22.51106,88.35142,NH3,4,6,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-03-2025 00:00:00",22.5448082,88.3403691,NO2,27,31,28
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-03-2025 00:00:00",22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-03-2025 00:00:00",22.5448082,88.3403691,OZONE,16,59,32
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-03-2025 00:00:00",26.6879226,88.4152495,SO2,13,18,15
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-03-2025 00:00:00",14.465052,78.824187,PM10,63,129,81
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-03-2025 00:00:00",16.9872867,81.7363176,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-03-2025 00:00:00",16.9872867,81.7363176,NO2,9,100,25
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-03-2025 00:00:00",26.071318,91.87488,SO2,27,32,30
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","31-03-2025 00:00:00",26.071318,91.87488,CO,36,64,51
India,Assam,Guwahati,"IITG, Guwahati - PCBA","31-03-2025 00:00:00",26.2028636,91.70046436,SO2,19,24,21
India,Assam,Guwahati,"IITG, Guwahati - PCBA","31-03-2025 00:00:00",26.2028636,91.70046436,CO,10,20,16
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-03-2025 00:00:00",16.5150833,80.5181667,CO,2,96,7
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-03-2025 00:00:00",13.204880,79.097889,PM10,79,113,94
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-03-2025 00:00:00",13.204880,79.097889,SO2,2,3,2
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-03-2025 00:00:00",26.187500,91.744194,OZONE,17,18,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","31-03-2025 00:00:00",26.181742,91.78063,PM2.5,83,400,212
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","31-03-2025 00:00:00",26.181742,91.78063,NO2,3,3,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","31-03-2025 00:00:00",16.486692,80.699436,CO,15,28,15
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-03-2025 00:00:00",16.509717,80.612222,PM2.5,63,111,90
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-03-2025 00:00:00",16.509717,80.612222,NO2,43,59,51
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-03-2025 00:00:00",17.72,83.3,PM10,59,186,96
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","31-03-2025 00:00:00",27.103358,93.679645,PM10,78,186,111
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-03-2025 00:00:00",26.10887,91.589544,NH3,13,19,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-03-2025 00:00:00",26.10887,91.589544,CO,22,47,29
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-03-2025 00:00:00",13.67,79.35,CO,22,22,22
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-03-2025 00:00:00",11.654054,92.734055,NH3,1,2,2
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-03-2025 00:00:00",16.536107,80.594233,PM2.5,51,64,58
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-03-2025 00:00:00",26.349082,92.68449,PM10,53,132,95
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-03-2025 00:00:00",24.82827,92.79525,CO,30,44,35
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-03-2025 00:00:00",24.82827,92.79525,OZONE,1,31,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-03-2025 00:00:00",25.42742023,86.13886079,NH3,6,10,8
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","31-03-2025 00:00:00",26.80365,84.51954,PM10,62,239,119
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-03-2025 00:00:00",26.146529,87.454184,PM2.5,22,213,84
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-03-2025 00:00:00",26.146529,87.454184,PM10,43,223,112
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-03-2025 00:00:00",26.146529,87.454184,OZONE,9,11,10
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.251013,86.989001,OZONE,11,20,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.265194,87.012947,NO2,9,10,9
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.265194,87.012947,OZONE,5,46,16
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-03-2025 00:00:00",25.204762,85.514960,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-03-2025 00:00:00",24.75746,84.366208,PM2.5,50,407,173
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-03-2025 00:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-03-2025 00:00:00",25.7808257,84.7446768,PM2.5,32,153,65
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-03-2025 00:00:00",25.7808257,84.7446768,CO,6,20,14
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-03-2025 00:00:00",25.567520,83.966379,PM2.5,23,100,52
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-03-2025 00:00:00",25.567520,83.966379,PM10,62,129,91
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-03-2025 00:00:00",25.251013,86.989001,NO2,15,40,24
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-03-2025 00:00:00",26.63086,84.90051,PM10,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-03-2025 00:00:00",26.63086,84.90051,OZONE,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-03-2025 00:00:00",25.376776,86.471523,NH3,6,8,7
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-03-2025 00:00:00",25.376776,86.471523,OZONE,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.11442,85.39813,NO2,7,48,17
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-03-2025 00:00:00",25.560083,87.553265,PM2.5,22,293,73
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-03-2025 00:00:00",25.560083,87.553265,SO2,19,27,23
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-03-2025 00:00:00",26.0881305,87.93840336,CO,71,127,98
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","31-03-2025 00:00:00",25.586562,85.043586,OZONE,3,33,13
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","31-03-2025 00:00:00",25.592539,85.227158,NH3,10,13,10
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-03-2025 00:00:00",25.619651,85.147382,NO2,7,71,26
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-03-2025 00:00:00",24.762518,84.982348,SO2,8,13,10
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-03-2025 00:00:00",24.762518,84.982348,OZONE,21,52,36
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-03-2025 00:00:00",25.697189,85.245900,PM10,66,157,115
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-03-2025 00:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-03-2025 00:00:00",24.7955,84.9994,SO2,13,17,14
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-03-2025 00:00:00",24.792403,84.992416,PM10,81,340,148
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1209,85.3647,PM2.5,14,75,33
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1209,85.3647,NO2,7,13,10
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1209,85.3647,SO2,3,4,4
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-03-2025 00:00:00",25.599486,85.113666,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-03-2025 00:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-03-2025 00:00:00",25.619651,85.147382,CO,26,66,51
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-03-2025 00:00:00",25.599486,85.113666,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","31-03-2025 00:00:00",26.1403345,85.3650192,CO,71,107,91
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-03-2025 00:00:00",22.1910172,83.5197009,SO2,12,46,20
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-03-2025 00:00:00",21.258815,81.578979,PM2.5,9,36,18
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-03-2025 00:00:00",21.258815,81.578979,NH3,6,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-03-2025 00:00:00",21.258815,81.578979,SO2,10,48,30
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","31-03-2025 00:00:00",21.219665,81.630094,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","31-03-2025 00:00:00",21.219665,81.630094,CO,32,122,83
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","31-03-2025 00:00:00",25.892357,86.590325,OZONE,23,43,30
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-03-2025 00:00:00",25.859655,85.77944,SO2,21,28,25
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-03-2025 00:00:00",24.952822,84.002396,NH3,3,3,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-03-2025 00:00:00",26.2271665,84.3570427,NH3,1,2,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-03-2025 00:00:00",30.751462,76.762879,CO,10,29,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","31-03-2025 00:00:00",30.719859,76.738637,PM2.5,12,157,59
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","31-03-2025 00:00:00",21.237755,81.705301,PM10,75,117,91
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","31-03-2025 00:00:00",21.237755,81.705301,NO2,23,42,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-03-2025 00:00:00",22.368195,82.746431,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-03-2025 00:00:00",22.368195,82.746431,SO2,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","31-03-2025 00:00:00",22.126650,83.483212,CO,28,52,38
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","31-03-2025 00:00:00",30.719859,76.738637,NO2,39,60,47
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-03-2025 00:00:00",21.224231,81.408350,CO,14,46,28
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-03-2025 00:00:00",25.03280,85.41948,OZONE,32,39,34
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","31-03-2025 00:00:00",28.570173,76.933762,CO,23,57,38
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-03-2025 00:00:00",28.822836,77.101981,PM10,68,193,123
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-03-2025 00:00:00",28.822836,77.101981,NH3,5,7,5
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-03-2025 00:00:00",28.822836,77.101981,SO2,15,32,22
India,Delhi,Delhi,"Narela, Delhi - DPCC","31-03-2025 00:00:00",28.822836,77.101981,OZONE,20,59,38
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,PM2.5,22,220,77
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,NO2,19,97,41
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,SO2,6,16,12
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,CO,18,53,37
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","31-03-2025 00:00:00",28.567890,77.250515,OZONE,4,212,100
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","31-03-2025 00:00:00",28.6573814,77.1585447,PM2.5,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","31-03-2025 00:00:00",28.6573814,77.1585447,NO2,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - IMD","31-03-2025 00:00:00",28.636110,77.173332,CO,16,48,29
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","31-03-2025 00:00:00",28.563262,77.186937,SO2,4,24,13
India,Delhi,Delhi,"Rohini, Delhi - DPCC","31-03-2025 00:00:00",28.732528,77.119920,PM10,72,191,134
India,Delhi,Delhi,"Rohini, Delhi - DPCC","31-03-2025 00:00:00",28.732528,77.119920,NO2,16,99,41
India,Delhi,Delhi,"Rohini, Delhi - DPCC","31-03-2025 00:00:00",28.732528,77.119920,CO,9,57,32
India,Delhi,Delhi,"Rohini, Delhi - DPCC","31-03-2025 00:00:00",28.732528,77.119920,OZONE,12,126,69
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","31-03-2025 00:00:00",28.6514781,77.1473105,NO2,67,77,72
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","31-03-2025 00:00:00",28.6514781,77.1473105,SO2,16,39,28
India,Delhi,Delhi,"ITO, Delhi - CPCB","31-03-2025 00:00:00",28.628624,77.241060,NO2,6,62,24
India,Delhi,Delhi,"ITO, Delhi - CPCB","31-03-2025 00:00:00",28.628624,77.241060,SO2,14,26,19
India,Delhi,Delhi,"ITO, Delhi - CPCB","31-03-2025 00:00:00",28.628624,77.241060,CO,12,50,27
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","31-03-2025 00:00:00",28.732820,77.170633,CO,32,96,62
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","31-03-2025 00:00:00",28.580280,77.233829,NH3,5,7,6
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","31-03-2025 00:00:00",28.588333,77.221667,PM10,68,118,98
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-03-2025 00:00:00",28.776200,77.051074,NH3,4,5,5
India,Delhi,Delhi,"Bawana, Delhi - DPCC","31-03-2025 00:00:00",28.776200,77.051074,OZONE,22,131,74
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","31-03-2025 00:00:00",28.7256504,77.2011573,NO2,19,23,22
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","31-03-2025 00:00:00",28.7256504,77.2011573,CO,26,40,32
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","31-03-2025 00:00:00",28.7256504,77.2011573,OZONE,4,60,29
India,Delhi,Delhi,"DTU, Delhi - CPCB","31-03-2025 00:00:00",28.7500499,77.1112615,NO2,43,54,48
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","31-03-2025 00:00:00",28.611281,77.237738,PM10,48,118,91
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","31-03-2025 00:00:00",28.611281,77.237738,NH3,13,15,14
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","31-03-2025 00:00:00",28.611281,77.237738,SO2,12,35,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","31-03-2025 00:00:00",28.636429,77.201067,NO2,123,135,130
India,Delhi,Delhi,"Mundka, Delhi - DPCC","31-03-2025 00:00:00",28.684678,77.076574,CO,8,47,22
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","31-03-2025 00:00:00",28.6573814,77.1585447,OZONE,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-03-2025 00:00:00",28.530785,77.271255,SO2,15,25,19
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","31-03-2025 00:00:00",28.530785,77.271255,CO,62,106,84
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","31-03-2025 00:00:00",28.674045,77.131023,PM10,79,157,121
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","31-03-2025 00:00:00",28.5710274,77.0719006,SO2,11,20,14
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","31-03-2025 00:00:00",28.6811736,77.3025234,NO2,8,65,27
